job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality
807,Chicago,manufacturing,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,8,Yes,No,No,No,No,Yes,high
807,Chicago,manufacturing,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Laurie,white,Female,3,No,No,No,8,Yes,Yes,No,No,No,No,low
808,Chicago,business_and_personal_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,Yes,none_listed,0,Emily,white,Female,3,No,No,Yes,13,Yes,No,Yes,Yes,No,Yes,high
808,Chicago,business_and_personal_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,Yes,none_listed,0,Jill,white,Female,4,No,No,No,11,Yes,Yes,No,No,No,No,low
808,Chicago,business_and_personal_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,Yes,none_listed,0,Latoya,black,Female,3,No,No,Yes,12,Yes,Yes,Yes,Yes,No,Yes,high
808,Chicago,business_and_personal_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,Yes,none_listed,0,Tanisha,black,Female,2,No,No,No,13,Yes,No,No,No,No,No,low
809,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,1,Keisha,black,Female,4,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
809,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,1,Kristen,white,Female,4,No,No,Yes,5,Yes,Yes,No,No,No,No,low
809,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Sarah,white,Female,3,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
809,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,1,Tamika,black,Female,4,No,No,Yes,6,No,Yes,No,No,No,No,low
810,Chicago,business_and_personal_service,clerical,NA,No,unknown,Yes,No,No,None,Yes,Yes,none_listed,0,Emily,white,Female,3,No,No,Yes,5,Yes,No,Yes,No,No,Yes,high
810,Chicago,business_and_personal_service,clerical,NA,No,unknown,Yes,No,No,None,Yes,Yes,none_listed,0,Latoya,black,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
811,Chicago,manufacturing,clerical,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Jill,white,Female,4,No,No,Yes,21,Yes,No,No,No,No,No,low
811,Chicago,manufacturing,clerical,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Lakisha,black,Female,4,No,No,No,15,Yes,No,No,No,No,No,low
811,Chicago,manufacturing,clerical,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Meredith,white,Female,4,No,No,Yes,13,Yes,No,No,No,No,Yes,high
811,Chicago,manufacturing,clerical,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,22,Yes,No,No,No,No,Yes,high
812,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Anne,white,Female,4,No,No,Yes,21,Yes,Yes,No,No,No,Yes,high
812,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,No,7,Yes,Yes,No,Yes,No,Yes,high
812,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,13,Yes,Yes,No,No,No,No,low
812,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Tanisha,black,Female,4,No,No,No,19,Yes,Yes,No,No,No,No,low
813,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Jill,white,Female,3,No,No,No,8,Yes,No,No,No,No,No,low
813,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Lakisha,black,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
813,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,1,Laurie,white,Female,3,No,No,Yes,9,Yes,No,Yes,No,No,Yes,high
813,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,1,Tamika,black,Female,4,No,No,Yes,8,Yes,No,No,No,No,Yes,high
814,Chicago,business_and_personal_service,clerical,0,No,private,Yes,Yes,No,None,Yes,No,none_listed,0,Allison,white,Female,4,No,No,No,9,Yes,No,No,No,No,No,low
814,Chicago,business_and_personal_service,clerical,0,No,private,Yes,Yes,No,None,Yes,No,none_listed,0,Kenya,black,Female,3,No,No,Yes,10,Yes,No,No,No,No,Yes,high
814,Chicago,business_and_personal_service,clerical,0,No,private,Yes,Yes,No,None,Yes,No,none_listed,0,Lakisha,black,Female,2,No,No,No,13,Yes,No,No,No,No,No,low
814,Chicago,business_and_personal_service,clerical,0,No,private,Yes,Yes,No,None,Yes,No,none_listed,0,Laurie,white,Female,3,No,No,No,15,Yes,Yes,Yes,No,No,Yes,high
815,Chicago,wholesale_and_retail_trade,secretary,0,Yes,public,Yes,Yes,No,2,Yes,No,none_listed,0,Allison,white,Female,4,No,No,Yes,8,Yes,Yes,No,No,No,Yes,high
815,Chicago,wholesale_and_retail_trade,secretary,0,Yes,public,Yes,Yes,No,2,Yes,No,none_listed,0,Anne,white,Female,3,No,No,Yes,9,Yes,No,No,No,No,No,low
815,Chicago,wholesale_and_retail_trade,secretary,0,Yes,public,Yes,Yes,No,2,Yes,No,none_listed,0,Ebony,black,Female,4,No,No,Yes,10,Yes,No,Yes,No,No,Yes,high
815,Chicago,wholesale_and_retail_trade,secretary,0,Yes,public,Yes,Yes,No,2,Yes,No,none_listed,0,Kenya,black,Female,2,No,No,Yes,7,Yes,No,Yes,No,No,No,low
816,Chicago,business_and_personal_service,manager,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,1,Ebony,black,Female,4,No,No,Yes,3,Yes,Yes,Yes,No,No,Yes,high
816,Chicago,business_and_personal_service,manager,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Jill,white,Female,4,No,No,Yes,7,Yes,Yes,No,Yes,No,Yes,high
816,Chicago,business_and_personal_service,manager,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Laurie,white,Female,4,No,No,Yes,3,Yes,No,No,No,No,No,low
816,Chicago,business_and_personal_service,manager,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,2,Yes,No,No,No,No,No,low
817,Chicago,other_service,secretary,0,No,private,Yes,No,No,None,Yes,Yes,none_listed,0,Emily,white,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
817,Chicago,other_service,secretary,0,No,private,Yes,No,No,None,Yes,Yes,none_listed,0,Keisha,black,Female,4,No,No,No,5,Yes,No,No,No,No,No,low
817,Chicago,other_service,secretary,0,No,private,Yes,No,No,None,Yes,Yes,none_listed,0,Kenya,black,Female,3,No,No,Yes,6,Yes,No,Yes,Yes,No,Yes,high
817,Chicago,other_service,secretary,0,No,private,Yes,No,No,None,Yes,Yes,none_listed,0,Sarah,white,Female,3,No,No,Yes,5,Yes,No,Yes,No,No,Yes,high
818,Chicago,manufacturing,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Hakim,black,Male,4,No,No,No,5,Yes,Yes,Yes,No,No,Yes,high
818,Chicago,manufacturing,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,1,Leroy,black,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
818,Chicago,manufacturing,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Neil,white,Male,4,No,No,Yes,11,Yes,No,Yes,No,No,Yes,high
818,Chicago,manufacturing,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Todd,white,Male,4,No,No,No,3,Yes,No,No,No,No,No,low
819,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Jill,white,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
819,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Keisha,black,Female,4,No,No,Yes,6,Yes,Yes,No,No,No,No,low
819,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Meredith,white,Female,4,No,No,Yes,14,Yes,No,No,No,No,No,low
819,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
820,Chicago,other_service,clerical,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Anne,white,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
820,Chicago,other_service,clerical,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,1,Ebony,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
820,Chicago,other_service,clerical,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Jill,white,Female,4,No,No,Yes,5,Yes,No,Yes,No,No,Yes,high
820,Chicago,other_service,clerical,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,3,No,No,Yes,3,Yes,Yes,Yes,Yes,No,Yes,high
821,Chicago,other_service,retail_sales,NA,No,nonprofit,Yes,No,Yes,2,Yes,No,Some_college,0,Aisha,black,Female,4,No,No,Yes,9,Yes,No,Yes,No,No,Yes,high
821,Chicago,other_service,retail_sales,NA,No,nonprofit,Yes,No,Yes,2,Yes,No,Some_college,0,Anne,white,Female,4,No,No,Yes,5,Yes,No,No,No,No,Yes,high
821,Chicago,other_service,retail_sales,NA,No,nonprofit,Yes,No,Yes,2,Yes,No,Some_college,0,Kenya,black,Female,3,No,No,No,8,Yes,No,No,No,No,No,low
821,Chicago,other_service,retail_sales,NA,No,nonprofit,Yes,No,Yes,2,Yes,No,Some_college,0,Kristen,white,Female,4,No,No,No,15,Yes,No,No,No,No,No,low
822,Boston,other_service,secretary,0,No,unknown,No,No,No,None,No,No,none_listed,0,Emily,white,Female,3,No,No,Yes,13,Yes,Yes,No,No,No,No,low
822,Boston,other_service,secretary,0,No,unknown,No,No,No,None,No,No,none_listed,0,Lakisha,black,Female,4,No,No,No,14,Yes,No,Yes,No,No,Yes,high
822,Boston,other_service,secretary,0,No,unknown,No,No,No,None,No,No,none_listed,0,Sarah,white,Female,4,No,No,No,13,Yes,Yes,Yes,No,No,Yes,high
822,Boston,other_service,secretary,0,No,unknown,No,No,No,None,No,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,7,Yes,Yes,No,No,No,No,low
823,Boston,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,1,Jill,white,Female,3,No,No,No,13,Yes,Yes,No,No,No,Yes,low
823,Boston,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,1,Latonya,black,Female,4,No,No,No,13,Yes,Yes,Yes,No,No,Yes,high
823,Boston,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,1,Latoya,black,Female,3,No,No,Yes,13,Yes,Yes,No,No,No,No,low
823,Boston,other_service,clerical,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,9,Yes,No,Yes,No,No,Yes,high
824,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Keisha,black,Female,3,No,No,No,4,Yes,Yes,No,No,No,No,low
824,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,1,Kristen,white,Female,3,No,No,Yes,16,Yes,Yes,Yes,No,No,Yes,high
824,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,No,8,Yes,Yes,Yes,No,No,Yes,high
824,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Sarah,white,Female,3,No,No,No,4,Yes,Yes,No,No,No,No,low
825,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Emily,white,Female,4,No,No,Yes,7,Yes,No,No,No,No,Yes,high
825,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
825,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Laurie,white,Female,3,No,No,Yes,6,Yes,No,No,No,No,No,low
825,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,3,No,No,Yes,10,Yes,Yes,Yes,Yes,No,Yes,high
826,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Ebony,black,Female,4,No,No,Yes,15,Yes,Yes,No,No,No,No,low
826,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Emily,white,Female,3,No,No,Yes,16,Yes,Yes,No,No,No,Yes,high
826,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,1,Sarah,white,Female,4,No,No,Yes,16,Yes,Yes,No,No,No,No,low
826,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,15,Yes,Yes,No,No,No,Yes,high
827,Chicago,wholesale_and_retail_trade,secretary,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Aisha,black,Female,3,No,No,No,8,Yes,No,No,No,No,No,low
827,Chicago,wholesale_and_retail_trade,secretary,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Emily,white,Female,4,No,No,Yes,8,Yes,No,No,No,No,Yes,high
827,Chicago,wholesale_and_retail_trade,secretary,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Kristen,white,Female,4,No,No,No,3,Yes,No,No,No,No,No,low
827,Chicago,wholesale_and_retail_trade,secretary,NA,No,unknown,Yes,Yes,No,None,No,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,21,Yes,No,Yes,No,No,Yes,high
828,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,Some,Yes,Yes,none_listed,0,Ebony,black,Female,4,No,No,No,7,Yes,No,No,No,No,No,low
828,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,Some,Yes,Yes,none_listed,0,Latonya,black,Female,4,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
828,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,Some,Yes,Yes,none_listed,0,Meredith,white,Female,3,No,No,Yes,9,Yes,No,No,No,No,No,low
828,Chicago,other_service,clerical,NA,No,unknown,Yes,Yes,No,Some,Yes,Yes,none_listed,0,Sarah,white,Female,3,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
829,Chicago,business_and_personal_service,clerical,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,11,Yes,No,No,No,No,No,low
829,Chicago,business_and_personal_service,clerical,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Latonya,black,Female,3,No,No,No,17,Yes,Yes,Yes,No,No,Yes,high
829,Chicago,business_and_personal_service,clerical,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Meredith,white,Female,3,No,No,Yes,10,Yes,No,No,No,No,Yes,high
829,Chicago,business_and_personal_service,clerical,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,No,13,Yes,No,No,No,No,No,low
830,Chicago,finance_insurance_real_estate,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Allison,white,Female,4,No,No,Yes,11,Yes,No,Yes,No,No,Yes,high
830,Chicago,finance_insurance_real_estate,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Anne,white,Female,4,No,No,No,2,Yes,No,No,No,No,No,low
830,Chicago,finance_insurance_real_estate,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Lakisha,black,Female,4,No,No,Yes,3,Yes,No,No,No,No,No,low
830,Chicago,finance_insurance_real_estate,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,No,10,Yes,Yes,Yes,No,No,Yes,high
831,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Allison,white,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
831,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,14,Yes,No,No,No,No,No,low
831,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Laurie,white,Female,4,No,No,Yes,6,Yes,Yes,No,No,No,No,low
831,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,11,Yes,No,Yes,No,No,Yes,high
832,Chicago,business_and_personal_service,supervisor,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Jill,white,Female,4,No,No,Yes,5,Yes,No,Yes,No,No,Yes,high
832,Chicago,business_and_personal_service,supervisor,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Kenya,black,Female,4,No,No,No,5,Yes,Yes,Yes,No,No,Yes,high
832,Chicago,business_and_personal_service,supervisor,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,No,4,Yes,Yes,No,No,No,No,low
832,Chicago,business_and_personal_service,supervisor,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
833,Chicago,manufacturing,supervisor,0,Yes,private,Yes,No,No,Some,Yes,No,none_listed,0,Anne,white,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
833,Chicago,manufacturing,supervisor,0,Yes,private,Yes,No,No,Some,Yes,No,none_listed,0,Lakisha,black,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
833,Chicago,manufacturing,supervisor,0,Yes,private,Yes,No,No,Some,Yes,No,none_listed,0,Sarah,white,Female,3,No,No,No,3,Yes,Yes,Yes,No,No,Yes,high
833,Chicago,manufacturing,supervisor,0,Yes,private,Yes,No,No,Some,Yes,No,none_listed,0,Tamika,black,Female,3,No,No,Yes,3,Yes,Yes,Yes,Yes,No,Yes,high
834,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,5,Yes,No,none_listed,0,Emily,white,Female,4,No,No,No,7,Yes,Yes,No,Yes,No,Yes,high
834,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,5,Yes,No,none_listed,0,Lakisha,black,Female,4,No,No,No,9,Yes,No,Yes,No,No,Yes,high
834,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,5,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,Yes,15,Yes,Yes,No,No,No,Yes,low
834,Chicago,other_service,secretary,NA,No,unknown,Yes,Yes,No,5,Yes,No,none_listed,0,Meredith,white,Female,3,No,No,Yes,6,Yes,No,No,No,No,No,low
835,Boston,other_service,clerical,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Anne,white,Female,4,No,No,Yes,5,Yes,Yes,Yes,No,No,Yes,high
835,Boston,other_service,clerical,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Carrie,white,Female,4,No,No,No,11,Yes,Yes,No,No,No,No,low
835,Boston,other_service,clerical,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Keisha,black,Female,3,No,No,Yes,13,Yes,Yes,No,No,No,No,low
835,Boston,other_service,clerical,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Latoya,black,Female,4,No,No,No,13,Yes,Yes,Yes,No,No,Yes,high
836,Boston,other_service,secretary,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Anne,white,Female,3,No,No,No,13,Yes,Yes,No,No,No,Yes,low
836,Boston,other_service,secretary,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Jill,white,Female,4,No,No,Yes,5,Yes,Yes,Yes,No,No,Yes,high
836,Boston,other_service,secretary,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Latonya,black,Female,3,No,No,Yes,4,Yes,Yes,Yes,No,No,Yes,high
836,Boston,other_service,secretary,NA,No,unknown,Yes,No,No,Some,Yes,No,none_listed,0,Tanisha,black,Female,4,No,No,No,11,Yes,Yes,No,No,No,No,low
837,Boston,wholesale_and_retail_trade,secretary,NA,Yes,unknown,No,No,No,None,No,No,none_listed,1,Anne,white,Female,3,No,No,No,1,Yes,Yes,No,No,No,No,low
837,Boston,wholesale_and_retail_trade,secretary,NA,Yes,unknown,No,No,No,None,No,No,none_listed,1,Lakisha,black,Female,3,No,No,Yes,16,Yes,Yes,Yes,No,No,Yes,high
837,Boston,wholesale_and_retail_trade,secretary,NA,Yes,unknown,No,No,No,None,No,No,none_listed,0,Sarah,white,Female,3,No,No,Yes,26,Yes,Yes,Yes,No,No,Yes,high
837,Boston,wholesale_and_retail_trade,secretary,NA,Yes,unknown,No,No,No,None,No,No,none_listed,0,Tanisha,black,Female,3,No,No,No,2,No,Yes,No,No,No,No,low
838,Boston,business_and_personal_service,clerical,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,1,Allison,white,Female,3,No,No,Yes,5,No,Yes,No,No,No,No,low
838,Boston,business_and_personal_service,clerical,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,1,Carrie,white,Female,3,No,No,Yes,4,Yes,Yes,Yes,No,No,Yes,high
838,Boston,business_and_personal_service,clerical,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,1,Latonya,black,Female,3,No,No,No,4,Yes,Yes,No,No,No,No,low
838,Boston,business_and_personal_service,clerical,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,1,Tamika,black,Female,4,No,No,Yes,5,Yes,Yes,Yes,No,No,Yes,high
839,Boston,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Aisha,black,Female,4,No,No,No,11,Yes,Yes,No,No,No,No,low
839,Boston,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Emily,white,Female,3,No,No,No,4,Yes,Yes,No,No,No,No,low
839,Boston,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Latoya,black,Female,2,No,No,No,16,Yes,Yes,No,No,No,Yes,high
839,Boston,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Meredith,white,Female,3,No,No,Yes,16,Yes,Yes,Yes,No,No,Yes,high
840,Boston,other_service,supervisor,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Aisha,black,Female,4,No,No,No,7,No,Yes,No,No,No,No,low
840,Boston,other_service,supervisor,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Allison,white,Female,2,No,No,No,19,No,No,Yes,No,No,Yes,high
840,Boston,other_service,supervisor,NA,No,unknown,No,No,No,None,No,No,none_listed,1,Carrie,white,Female,3,No,No,No,4,Yes,Yes,No,No,No,No,low
840,Boston,other_service,supervisor,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Latoya,black,Female,3,No,No,Yes,16,Yes,Yes,Yes,No,No,Yes,high
841,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Anne,white,Female,4,No,No,Yes,8,Yes,No,No,No,No,Yes,high
841,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Latoya,black,Female,3,No,No,Yes,9,Yes,No,Yes,No,No,Yes,high
841,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
841,Chicago,other_service,secretary,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Tanisha,black,Female,3,No,No,No,8,Yes,No,No,No,No,No,low
842,Chicago,business_and_personal_service,manager,0,No,public,Yes,Yes,No,None,No,Yes,none_listed,0,Aisha,black,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
842,Chicago,business_and_personal_service,manager,0,No,public,Yes,Yes,No,None,No,Yes,none_listed,0,Laurie,white,Female,4,No,No,Yes,8,Yes,No,No,No,No,Yes,high
842,Chicago,business_and_personal_service,manager,0,No,public,Yes,Yes,No,None,No,Yes,none_listed,0,Sarah,white,Female,3,No,No,No,8,Yes,No,No,No,No,No,low
842,Chicago,business_and_personal_service,manager,0,No,public,Yes,Yes,No,None,No,Yes,none_listed,0,Tamika,black,Female,3,No,No,Yes,9,Yes,No,Yes,No,No,Yes,high
843,Chicago,other_service,clerical,NA,No,private,No,No,No,None,No,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
843,Chicago,other_service,clerical,NA,No,private,No,No,No,None,No,No,none_listed,0,Emily,white,Female,4,No,No,No,7,Yes,No,No,No,No,No,low
843,Chicago,other_service,clerical,NA,No,private,No,No,No,None,No,No,none_listed,0,Laurie,white,Female,3,No,No,Yes,6,Yes,No,No,No,No,Yes,high
843,Chicago,other_service,clerical,NA,No,private,No,No,No,None,No,No,none_listed,0,Tanisha,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
844,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,No,Yes,none_listed,0,Ebony,black,Female,3,No,No,Yes,13,Yes,No,Yes,No,No,Yes,high
844,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,No,Yes,none_listed,0,Laurie,white,Female,4,No,No,No,11,Yes,No,No,No,No,No,low
844,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,No,Yes,none_listed,0,Meredith,white,Female,4,No,No,Yes,11,Yes,No,No,No,No,Yes,high
844,Chicago,business_and_personal_service,secretary,NA,No,unknown,Yes,No,No,None,No,Yes,none_listed,0,Tamika,black,Female,2,No,No,No,10,No,No,No,No,No,No,low
845,Chicago,finance_insurance_real_estate,supervisor,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,No,5,Yes,Yes,No,Yes,No,Yes,high
845,Chicago,finance_insurance_real_estate,supervisor,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Meredith,white,Female,3,No,No,Yes,9,Yes,No,No,No,No,No,low
845,Chicago,finance_insurance_real_estate,supervisor,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,Yes,high
845,Chicago,finance_insurance_real_estate,supervisor,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
846,Chicago,business_and_personal_service,supervisor,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Allison,white,Female,4,No,No,Yes,3,Yes,No,No,No,No,No,low
846,Chicago,business_and_personal_service,supervisor,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Jill,white,Female,4,No,No,Yes,4,Yes,Yes,No,No,No,Yes,high
846,Chicago,business_and_personal_service,supervisor,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Kenya,black,Female,4,No,No,Yes,5,Yes,No,No,No,No,Yes,high
